NUVA,label,comment,abstract,instanceOf
VAC1067,"Vaccin Streptococcus pyogenes, sans précision","Streptococcus pyogenes vaccine, unspecified",True,
VAC1068,"Vaccin Fièvre de la vallée du Rift, sans précision","Rift Valley fever vaccine, unspecified",True,
VAC1069,"Immunoglobuline Vaccine, sans précision",Vaccinia immune globulin,True,
VAC1070,Fluzone High-Dose Quadrivalent Southern Hemisphere,"Vaccin quadrivalent inactivé contre l’influenza, fractionné ou sous-unité, haute dose",False,VAC1146
VAC1071,"Anticorps ou vaccin VRS, sans précision","RSV antibody or vaccine, unspecified",True,
VAC1072,"Vaccin Covid 19 à ARNm, virus originel, 25 µg, sans précision","Vaccin anti-covid 19 à ARNm, virus originel, dosage à 25 microgrammes",True,
VAC1073,"Vaccin Maladie de Lyme (anti-Borrelia burgdorferi), sans précision","Lyme disease vaccine, unspecified",True,
VAC1074,CYFENDUS,"Vaccin acellulaire contre le charbon adsorbé, avec adjuvant",False,VAC1279
VAC1075,"Vaccin Charbon acellulaire, sans précision","Vaccin acellulaire contre le charbon, sans précision",True,
VAC1076,UROMUNE (MV 140),Vaccin pour la prévention des infections urinaires chez la femme,False,VAC1191
VAC1077,ENVAX-A71,"Vaccin contre l'entérovirus A71, particules de virus purifié et inactivé",False,VAC1118
VAC1078,ENVACGEN,Vaccin entier inactivé contre l'entérovirus A71,False,VAC1118
VAC1079,VAX-SPIRAL,"Vaccin trivalent contre la leptospirose causée par Canicola serovar canicola, Icterohaemorrhagiae serovar copenhageni et Pomona serovar mozdok",False,VAC1120
VAC1080,COVAXIN,Vaccin à virion entier et inactivé contre le coronavirus (SRAS-CoV-2),False,VAC1124
VAC1081,BAYGAM,"Immunoglobuline humaine contre certains virus (hépatite A, rougeole, varicelle et rubéole)",False,VAC1127
VAC1082,BAYHEP B,Immunoglobuline humaine contre l'hépatite B,False,VAC0863
VAC1083,BAYRAB,Immunoglobuline humaine antirabique,False,VAC0358
VAC1084,BAYTET,Immunoglobuline antitétanique humaine traitée au solvant/détergent 250 unités,False,VAC0497
VAC1085,MYCOBAX,Vaccin vivant atténué contre la tuberculose,False,VAC0134
VAC1086,PNEUMUNE,"Vaccin pneumococcique polyosidique conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F et 33F",False,VAC1136
VAC1087,HYPERTET,"Immunoglobuline humaine antitétanique, traitement post-exposition",False,VAC0497
VAC1088,HYPERRAB,"Immunoglobuline humaine antirabique, traitement post-exposition",False,VAC0358
VAC1089,HYPERHEB B,"Immunoglobuline humaine anti-hépatite B, traitement post-exposition",False,VAC0863
VAC1090,MENZB,Vaccin contre les méningocoques du sérogroupe B (à protéines de vésicules de membrane externe),False,VAC0149
VAC1091,VARIZIG,Immunoglobuline humaine contre la virus de la varicelle (VZV),False,VAC0864
VAC1092,KAMRAB,Immunoglobuline humaine antirabique 150 UI/ml,False,VAC0358
VAC1093,HEPAGAM,Immunoglobuline humaine anti-hépatique B injectable,False,VAC0863
VAC1094,OROCHOL,Vaccin oral à virus vivant contre le choléra,False,VAC1149
VAC1095,MVA85A,Vaccin expérimental contre la tuberculose,False,VAC0134
VAC1096,MORCVAX,"Vaccin cholérique entier inactivé, voie orale",False,VAC0944
VAC1097,CYTOGAM,Immunoglobuline intraveineuse humaine anti-CMV,False,VAC1062
VAC1098,XANAFLU,Vaccin trivalent inactivé antigrippal,False,VAC0925
VAC1099,BABYBIG,Immunoglobuline humaine intraveineuse contre le botulisme infantile de type A et B,False,VAC1156
VAC1100,BOTULISM ANTITOXIN BEHRING,"Antitoxine botulique équine de type A, B et E",False,VAC0909
VAC1101,DOTARICIN,Vaccin antigrippal inactivé avec adjuvant MF59,False,VAC0821
VAC1102,HIB-IMMUNE,"Vaccin anti-Haemophilus influenzae type b, polyosidique non conjugué",False,VAC1148
VAC1103,HIB-VAX,"Vaccin anti-Haemophilus influenzae type b, polyosidique non conjugué",False,VAC1148
VAC1104,DIPHTHERIA ANTITOXIN B.P.,Immunoglobuline anti-toxine diphtérique d'origine équine,False,VAC0867
VAC1105,BAT EMERGENT BIOSOLUTIONS,"Antitoxine heptavalente, d'origine équine, contre le botulisme de type A, B, C, E, F et G",False,VAC0909
VAC1106,"Vaccin Covid 19 VLP, sans précision","Vaccin Covid 19 VLP, sans précision",True,
VAC1107,"Vaccin Choléra entier inactivé, sans précision","Vaccin cholérique entier inactivé, sans précision",True,
VAC1108,"Vaccin bivalent Covid 19 à ARNm contre le virus originel et le variant Omicron BA.1, sans précision","Vaccin bivalent anti-covid 19 à ARNm contre le virus originel et le variant Omicron BA.1, sans précision",True,
VAC1109,"Vaccin Méningocoque ACW non conjugué, sans précision","Vaccin polyosidique non conjugué contre les méningocoques des sérogroupes A,C et W",True,
VAC1110,"Vaccin Méningocoque C non conjugué, sans précision","Meningococcal C vaccine unconjugated, unspecified",True,
VAC1111,"Vaccin Encéphalite Japonaise, entier inactivé, préparé sur cellules Vero, sans précision","Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur cellules Vero",True,
VAC1112,"Vaccin Grippe quadrivalent, vivant atténué, sans précision","Vaccin contre la grippe saisonnière quadrivalent à virus vivant atténué, par voie nasale",True,
VAC1113,"Vaccin Covid 19 à sous-unité protéique, protéine de pointe recombinante, sans précision","Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, sans précision",True,
VAC1114,"Vaccin Typhoïde et Hépatite A, antigène capsulaire polyosidique, sans précision",Vaccin typhoïdique combiné au vaccin contre l'hépatite A,True,
VAC1115,"Vaccin pentavalent DTCaHibP - Diphtérie-Tétanos-Coqueluche-Hib PRP-Polio, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",True,
VAC1116,"Vaccin Rage, entier inactivé, préparé sur culture de cellules Vero, sans précision","Vaccin rabique entier inactivé, préparé sur culture de cellules Vero (PVRV), souche Wistar, inactivation par la ß-propiolactone",True,
VAC1117,"Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.4/5, 5 microgrammes, sans précision","Vaccin bivalent anti-covid 19 à ARNm contre le virus originel et le variant Omicron BA.4/5, 5 microgrammes, sans précision",True,
VAC1118,"Vaccin Entérovirus A71, sans précision","Enterovirus A71 vaccine, unspecified",True,
VAC1119,"Vaccin Covid 19 à virus entier inactivé, autorisé, sans précision","COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,
VAC1120,"Vaccin Leptospirose, trivalent, sans précision","Vaccin trivalent contre la leptospirose causée par Canicola serovar canicola, Icterohaemorrhagiae serovar copenhageni et Pomona serovar mozdok",True,
VAC1121,"Vaccin hexavalent DTCaHibPHepB - Diphtérie-Tétanos-Coqueluche-Hib-Polio-Hépatite B 10µg, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard, 3 composants), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique), poliomyélitique (entier inactivé, trivalent) et de l’hépatite B (recombinant), sans précision",True,
VAC1122,"Vaccin Variole vivant de 1ère génération, sans précision","Vaccin contre la variole de première génération, virus vivant de la vaccine",True,
VAC1123,"Vaccin Grippe trivalent, vivant atténué, sans précision","Vaccin contre la grippe saisonnière trivalent à virus vivant atténué, par voie nasale",True,
VAC1124,"Vaccin Covid 19 à virus entier inactivé, en essai clinique, sans précision","COVID-19 inactivated vaccine, whole virus, in clinical trial, unspecified",True,
VAC1125,"Vaccin Hépatite B, sans précision","Hepatitis B vaccine, unspecified",True,
VAC1126,"Vaccin pentavalent DTCeHibP - Diphtérie-Tétanos-Coqueluche-Hib PRP-Polio, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), sans précision",True,
VAC1127,"Immunoglobuline Hépatite A, Rougeole, Varicelle et Rubéole, sans précision","Immunoglobuline contre l'hépatite A, rougeole, varicelle et rubéole, sans précision",True,
VAC1128,"Vaccin Covid 19 à ADN plasmidique, sans précision","Vaccin anti-covid 19 à ADN plasmidique, sans précision",True,
VAC1129,"Vaccin Covid 19 à sous-unité protéique, protéine de pointe recombinante dans des nanoparticules, sans précision","Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante dans des nanoparticules, sans précision",True,
VAC1130,"Vaccin Grippe saisonnière trivalent inactivé et anatoxine tétanique, sans précision","Vaccin contre la grippe saisonnière inactivé trivalent, à virion fragmenté et tétanique (anatoxine)",True,
VAC1131,"Vaccin Pneumocoque non conjugué 17-valent, sans précision","Vaccin pneumococcique polyosidique non conjugué, 17-valent, sérotypes 1, 2, 3, 4, 6A, 7F, 8, 9N, 11A, 12F, 14, 15F, 17F, 18C, 19F, 23F et 25",True,
VAC1132,"Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.4/5, 1,5 microgrammes, sans précision","Vaccin bivalent anti-covid 19 à ARNm contre le virus originel et le variant Omicron BA.4/5, 1,5 microgrammes, sans précision",True,
VAC1133,"Vaccin Méningocoque ACWY polyosidique conjugué, sans précision","Vaccin méningococcique polyosidique conjugué quadrivalent contre les sérogroupes A, C, W et Y (conjugué à la protéine CRM 197)",True,
VAC1134,"Vaccin Fièvre hémorragique d'Argentine, vivant atténué, virus Junin, sans précision","Vaccin vivant atténué contre la fièvre hémorragique d'Argentine, virus Junin, sans précision",True,
VAC1135,"Vaccin Covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2, par inhalation, sans précision","Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2, par inhalation, sans précision",True,
VAC1136,"Vaccin Pneumocoque conjugué 23-valent, sans précision","Vaccin pneumococcique polyosidique conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F et 33F",True,
VAC1137,"Vaccin Encéphalite à tiques, entier inactivé, souche K23, sans précision","Vaccin entier inactivé contre l'encéphalite à tiques, souche K23, sans précision",True,
VAC1138,Vaccin Covid 19 à sous-unité protéique recombinante,Vaccin anti-covid 19 à sous-unité protéique recombinante,True,
VAC1139,"Vaccin Covid 19 à vecteur non réplicatif, virus de la maladie de Newcastle codant la protéine de pointe du SARS-CoV-2, sans précision","COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,
VAC1140,"Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.4/5, 25 microgrammes, sans précision","Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.4/5, 25 microgrammes, sans précision",True,
VAC1141,"Vaccin contre la grippe aviaire H5N8, sans précision","Bird Flu H5N8 Vaccine, unspecified",True,
VAC1142,"Vaccin Covid 19 à vecteur viral non replicatif avec cellules présentant l'antigène, sans précision","COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified",True,
VAC1143,"Vaccin Covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2, sans précision","Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2, sans précision",True,
VAC1144,"Vaccin Covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, S-2P et CpG1018, sans précision","Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, S-2P et CpG1018, sans précision",True,
VAC1145,"Vaccin Hépatite B recombinant, trois antigènes, sans précision","Vaccin recombinant contre l'hépatite B, trois antigènes (HbS, pré-S1 et pré-S2)",True,
VAC1146,"Vaccin Grippe quadrivalent, inactivé, haute dose, sans précision","Vaccin quadrivalent inactivé contre l’influenza, fractionné ou sous-unité, haute dose",True,
VAC1147,"Anticorps monoclonal humain VRS, nirsevimab, sans précision","Anticorps monoclonal humain contre le virus respiratoire syncytial (VRS), nirsevimab, sans précision",True,
VAC1148,"Vaccin Haemophilus influenzae type b, polyosidique non conjugué, sans précision","Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified",True,
VAC1149,"Vaccin Choléra vivant atténué oral, sans précision","Vaccin cholérique vivant atténué oral, sans précision",True,
VAC1150,"Vaccin Covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, virus originel, 30 microgrammes, sans précision","Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, virus originel, 30 microgrammes, sans précision",True,
VAC1151,"Vaccin quadrivalent DTCeP - Diphtérie-Tétanos-Coqueluche-Polio, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et poliomyélitique (entier inactivé, trivalent)",True,
VAC1152,"Vaccin Méningocoque B contenant la fHbp des sous-familles A et B, sans précision","Meningococcal B vaccine containing fHbp of subfamilies A and B, unspecified",True,
VAC1153,"Vaccin Méningocoque ACWY quadrivalent, conjugué à l'anatoxine diphtérique, sans précision","Vaccin méningococcique polyosidique conjugué quadrivalent contre les sérogroupes A, C, W et Y (conjugué à l'anatoxine diphtérique)",True,
VAC1154,"Vaccin Oreillons entier inactivé, sans précision","Vaccin entier inactivé contre les oreillons, sans précision",True,
VAC1155,"Vaccin Hépatite B plasmatique, sans précision","Vaccin plasmatique contre l'hépatite B, sans précision",True,
VAC1156,"Immunoglobuline Botulisme, sans précision",Immunoglobuline humaine intraveineuse contre le botulisme infantile de type A et B,True,
VAC1157,"Vaccin Variole de 3ème génération, virus modifié de la vaccine d'Ankara, sans précision","Vaccin contre la variole de troisième génération, virus modifié de la vaccine d'Ankara, non réplicatif",True,
VAC1158,"Vaccin Covid 19 à ARNm contre le variant Omicron XBB.1.5, 3 microgrammes, sans précision","Vaccin  anti-covid 19 à ARNm contre le variant Omicron XBB.1.5, 3 microgrammes",True,
VAC1159,"Vaccin Grippe trivalent, recombinant, sans précision",Vaccin contre la grippe saisonnière recombinant trivalent,True,
VAC1160,"Vaccin Variole vivant de 2ème génération, sans précision","Vaccin contre la variole de seconde génération, virus de la vaccine obtenu par culture cellulaire",True,
VAC1161,"Vaccin quadrivalent DTCeP - Diphtérie-Tétanos-Coqueluche-Hib PRP, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",True,
VAC1162,"Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.1, 15 microgrammes, sans précision","COVID-19 mRNA vaccine, bivalent, original virus and Omicron BA.1 variant, 15 micrograms, unspecified",True,
VAC1163,"Vaccin Pneumocoque conjugué 20-valent, sans précision","Vaccin pneumococcique polyosidique conjugué, 20-valent, adsorbé, sérotypes 1, 3, 4, 5, 6A, 6B, 7F, 8, 9V, 10A, 11A, 12F, 14, 15B, 18C, 19A, 19F, 22F, 23F et 33F",True,
VAC1164,"Vaccin quadrivalent DTCaHib- Diphtérie-Tétanos-Coqueluche-Hib PRP, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard) et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",True,
VAC1165,"Anatoxine Diphtérie, dose standard, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard)",True,
VAC1166,"Vaccin Covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique, sans précision","Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique, sans précision",True,
VAC1167,"Vaccin Coqueluche acellulaire, dose standard, sans précision","Vaccin coquelucheux acellulaire, dose standard",True,
VAC1168,"Vaccin quadrivalent DTCeHib- Diphtérie-Tétanos-Coqueluche-Hib OC, sans précision","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et anti-Haemophilus influenzae type b (conjugué à l'anatoxine diphtérique)",True,
VAC1169,"Vaccin Covid 19 bivalent à ARNm contre le virus originel et le variant Omicron BA.4/5, 15 microgrammes, sans précision","Vaccin bivalent anti-covid 19 à ARNm contre le virus originel et le variant Omicron BA.4/5, 15 microgrammes, sans précision",True,
VAC1170,"Vaccin Covid 19 à vecteur viral non réplicatif, adénovirus de chimpanzé ChadOx1 codant la protéine de pointe du SARS-CoV-2, sans précision","Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus de chimpanzé ChadOx1 codant la protéine de pointe du SARS-CoV-2",True,
VAC1171,"Vaccin Grippe trivalent, inactivé, haute dose, sans précision","Vaccin trivalent inactivé contre la grippe, fractionné ou sous-unité, haute dose",True,
VAC1172,"Anatoxine Diphtérie, dose réduite, sans précision","Vaccin diphtérique (anatoxine, dose réduite)",True,
VAC1173,"Vaccin Covid 19 à vecteur viral réplicatif, virus influenza codant la protéine de pointe du SARS-CoV-2, sans précision","Vaccin anti-covid 19 à vecteur viral réplicatif, virus influenza codant la protéine de pointe du SARS-CoV-2, sans précision",True,
