NUVA,label,comment,abstract,instanceOf
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,"COVID-19 mRNA vaccine, subvariant Omicron XBB.1.5, 50 micrograms per dose",False,VAC1243
VAC1061,PENBRAYA,"Meningococcal polysaccharide (groups A, C, Y, W) tetanus toxoid conjugate, meningococcal B recombinant vaccine",False,VAC1245
VAC1062,Immunoglobulina CMV,"Immunoglobulina przeciw wirusowi cytomegalii, dożylna",True,
VAC1063,"Szczepionka przeciwko wirusowemu zapaleniu wątroby typu C, nieokreślona","Hepatitis C vaccine, unspecified",True,
VAC1064,"Szczepionka przeciwko wirusowi HIV, nieokreślona","HIV vaccine, unspecified",True,
VAC1065,Leprosy vaccine,"Szczepionka na trąd, nieokreślona",True,
VAC1066,"Szczepionka na czerniaka, nieokreślona","Melanoma vaccine, unspecified",True,
VAC1067,"Szczepionka Streptococcus pyogenes, nieokreślona","Streptococcus pyogenes vaccine, unspecified",True,
VAC1068,"Szczepionka na gorączkę Doliny Rift, nieokreślona","Rift Valley fever vaccine, unspecified",True,
VAC1069,Vaccinia immune globulin,Vaccinia immune globulin,True,
VAC1070,Fluzone High-Dose Quadrivalent Southern Hemisphere,"Quadrivalent inactivated influenza vaccine, split or subunit, high-dose",False,VAC1146
VAC1071,"Przeciwciało lub szczepionka przeciwko wirusowi RSV, nieokreślone","RSV antibody or vaccine, unspecified",True,
VAC1072,"Szczepionka mRNA przeciwko COVID-19, wirus oryginalny, 25 µg, nieokreślony","Szczepionka mRNA przeciwko COVID-19, oryginalny wirus, 25 mikrogramów",True,
VAC1073,"Szczepionka na boreliozę, nieokreślona","Lyme disease vaccine, unspecified",True,
VAC1074,CYFENDUS,Adsorbed acellular anthrax vaccine with adjuvant,False,VAC1279
VAC1075,"Bezkomórkowa szczepionka przeciwko wąglikowi, nieokreślona","Bezkomórkowa szczepionka przeciwko wąglikowi, nieokreślona",True,
VAC1076,UROMUNE (MV 140),Vaccine to prevent urinary tract infections in women,False,VAC1191
VAC1077,ENVAX-A71,"Enterovirus A71 vaccine, purified and inactivated virus particles",False,VAC1118
VAC1078,ENVACGEN,Whole inactivated enterovirus A71 vaccine,False,VAC1118
VAC1079,VAX-SPIRAL,"Trivalent vaccine against leptospirosis caused by Canicola serovar canicola, Icterohaemorrhagiae serovar copenhageni and Pomona serovar mozdok",False,VAC1120
VAC1080,COVAXIN,"COVID-19 vaccine, whole virion inactivated",False,VAC1124
VAC1081,BAYGAM,"Human immunoglobulin against certain viruses (hepatitis A, measles, chickenpox and rubella)",False,VAC1127
VAC1082,BAYHEP B,Hepatitis b immune globulin (human),False,VAC0863
VAC1083,BAYRAB,Anti-rabies immune globulin (human),False,VAC0358
VAC1084,BAYTET,Tetanus immune globulin human solvent/detergent treated 250 units,False,VAC0497
VAC1085,MYCOBAX,"Live, attenuated tuberculosis vaccine",False,VAC0134
VAC1086,PNEUMUNE,"Pneumococcal polysaccharide conjugate vaccine, 23-valent, serotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F and 33F",False,VAC1136
VAC1087,HYPERTET,"Human tetanus immunoglobulin, post-exposure treatment",False,VAC0497
VAC1088,HYPERRAB,"Human rabies immunoglobulin, post-exposure treatment",False,VAC0358
VAC1089,HYPERHEB B,"Human anti-hepatitis B immunoglobulin, post-exposure treatment",False,VAC0863
VAC1090,MENZB,Meningococcal vaccine with outer membrane vesicle proteins,False,VAC0149
VAC1091,VARIZIG,Varicella Zoster Immune Globulin (Human),False,VAC0864
VAC1092,KAMRAB,Human-rabies immunoglobulin 150IU/ml,False,VAC0358
VAC1093,HEPAGAM,Hepatitis B Immune Globulin Intravenous (Human),False,VAC0863
VAC1094,OROCHOL,live oral cholera vaccine,False,VAC1149
VAC1095,MVA85A,Experimental tuberculosis vaccine,False,VAC0134
VAC1096,MORCVAX,Oral Inactivated whole-cell cholera vaccine,False,VAC0944
VAC1097,CYTOGAM,Human intravenous anti-CMV immunoglobulin,False,VAC1062
VAC1098,XANAFLU,Trivalent inactivated influenza vaccine,False,VAC0925
VAC1099,BABYBIG,Intravenous human immunoglobulin against infant botulism types A and B,False,VAC1156
VAC1100,BOTULISM ANTITOXIN BEHRING,"Equine botulinum antitoxin types A, B and E",False,VAC0909
VAC1101,DOTARICIN,Inactivated influenza vaccine with MF59 adjuvant,False,VAC0821
VAC1102,HIB-IMMUNE,Haemophilus influenzae type b non-conjugated polysaccharide vaccine,False,VAC1148
VAC1103,HIB-VAX,Haemophilus influenzae type b non-conjugated polysaccharide vaccine,False,VAC1148
VAC1104,DIPHTHERIA ANTITOXIN B.P.,Anti-diphtheria toxin immunoglobulin of equine origin,False,VAC0867
VAC1105,BAT EMERGENT BIOSOLUTIONS,"Botulism Antitoxin Heptavalent (A, B, C, D, E, F, G) equine",False,VAC0909
VAC1106,"COVID-19 VLP vaccine, unspecified","Covid 19 VLP vaccine, unspecified",True,
VAC1107,"Cholera whole inactivated vaccine, unspecified","Whole inactivated Cholera vaccine, unspecified",True,
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified","Bivalent anti-covid 19 mRNA vaccine against the original virus and the Omicron BA.1 variant, unspecified",True,
VAC1109,"Meningococcal ACW unconjugated vaccine, unspecified","Non-conjugated polysaccharide vaccine against meningococci serogroups A, C and W",True,
VAC1110,"Meningococcal C vaccine unconjugated, unspecified","Meningococcal C vaccine unconjugated, unspecified",True,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified","Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells",True,
VAC1112,"Influenza live attenuated quadrivalent vaccine, unspecified","Live attenuated quadrivalent seasonal influenza vaccine, nasal",True,
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified","Anti-covid 19 protein subunit vaccine, recombinant spike protein, unspecified",True,
VAC1114,"Typhoid fever and hepatitis A vaccine, unspecified",Typhoid vaccine combined with hepatitis A vaccine,True,
VAC1115,"Diphtheria (standard dose), tetanus, pertussis (multicomponent acellular, standard dose), Haemophilus influenzae type b (tetanus toxoid conjugated) and polio (whole inactivated, trivalent) pentavalent DTPaHibP vaccine, adsorbed, pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (multicomponent acellular, standard dose), Haemophilus influenzae type b (tetanus toxoid conjugated) and polio (whole inactivated, trivalent) vaccine, adsorbed, pediatric",True,
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified","Whole inactivated rabies vaccine, prepared in Vero cell culture (PVRV), Wistar strain, inactivation by ß-propiolactone",True,
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified","Bivalent anti-covid 19 mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,
VAC1118,"Enterovirus A71 vaccine, unspecified","Enterovirus A71 vaccine, unspecified",True,
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified","COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,
VAC1120,"Leptospirosis trivalent vaccine, unspecified","Trivalent vaccine against leptospirosis caused by Canicola serovar canicola, Icterohaemorrhagiae serovar copenhageni and Pomona serovar mozdok",True,
VAC1121,"Diphtheria (standard dose), tetanus, pertussis (acellular multicomponent, standard dose, Haemophilus influenzae type b (conjugated with tetanus toxoid), poliomyelitis (whole inactivated, trivalent) and hepatitis B (recombinant) hexavalent DTPaHibPHepB vaccine, pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (acellular multicomponent, standard dose, 3 components), anti-Haemophilus influenzae type b (conjugated with tetanus toxoid), poliomyelitis (whole inactivated, trivalent) and hepatitis B (recombinant), pediatric",True,
VAC1122,"Smallpox 1st generation live vaccine, unspecified","First generation smallpox vaccine, live vaccinia virus",True,
VAC1123,"Influenza trivalent live attenuated vaccine, unspecified","Live attenuated trivalent seasonal influenza vaccine, nasal",True,
VAC1124,"COVID-19 inactivated vaccine, whole virus, in clinical trial, unspecified","COVID-19 inactivated vaccine, whole virus, in clinical trial, unspecified",True,
VAC1125,"Hepatitis B vaccine, unspecified","Hepatitis B vaccine, unspecified",True,
VAC1126,"Diphtheria (standard dose), tetanus, pertussis (whole inactivated), anti-Haemophilus influenzae type b (conjugated with tetanus toxoid) and polio (whole inactivated, trivalent) pentavalent DTP Hib vaccine, pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (whole inactivated), anti-Haemophilus influenzae type b (conjugated with tetanus toxoid) and polio (whole inactivated, trivalent) vaccine, pediatric",True,
VAC1127,"Hepatitis A, measles, chickenpox and rubella immunoglobulin, unspecified","Immunoglobulin against hepatitis A, measles, chickenpox and rubella, unspecified",True,
VAC1128,"COVID-19 plasmid DNA vaccine, unspecified","Plasmid DNA anti-covid 19 vaccine, unspecified",True,
VAC1129,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified","Anti-covid 19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,
VAC1130,"Influenza trivalent inactivated and tetanus toxoid vaccine, unspecified","Trivalent inactivated seasonal influenza vaccine, split virion and tetanus (toxoid)",True,
VAC1131,"Pneumococcal 17-valent unconjugated vaccine, unspecified","Unconjugated pneumococcal polysaccharide vaccine, 17-valent, serotypes 1, 2, 3, 4, 6A, 7F, 8, 9N, 11A, 12F, 14, 15F, 17F, 18C, 19F, 23F and 25",True,
VAC1132,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified","Bivalent anti-covid 19 mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 1.5 micrograms, unspecified",True,
VAC1133,"Meningococcal ACWY polysaccharide conjugate vaccine, unspecified","Quadrivalent meningococcal polysaccharide conjugate vaccine against serogroups A, C, W and Y (conjugated to CRM 197 protein)",True,
VAC1134,"Argentine hemorrhagic fever live attenuated vaccine against, Junin virus, unspecified","Live attenuated vaccine against Argentine hemorrhagic fever, Junin virus, unspecified",True,
VAC1135,"COVID-19 Plasmid DNA vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified","Anti-covid 19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified",True,
VAC1136,"23-walentna skoniugowana szczepionka przeciw pneumokokom, nieokreślona","23-walentna skoniugowana szczepionka przeciw pneumokokom, serotypy 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F i 33F",True,
VAC1137,"Tick-borne encephalitis whole inactivated vaccine, strain K23, unspecified","Whole inactivated tick-borne encephalitis vaccine, strain K23, unspecified",True,
VAC1138,COVID-19 recombinant protein subunit vaccine,Recombinant protein subunit anti-covid 19 vaccine,True,
VAC1139,"COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified","COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,
VAC1140,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified","Covid 19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified",True,
VAC1141,"Bird Flu H5N8 Vaccine, unspecified","Bird Flu H5N8 Vaccine, unspecified",True,
VAC1142,"COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified","COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified",True,
VAC1143,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified","Anti-covid 19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",True,
VAC1144,"COVID-19 protein subunit vaccine, recombinant SARS-CoV-2 spike protein, S-2P and CpG1018, unspecified","Anti-covid 19 protein subunit vaccine, recombinant SARS-CoV-2 spike protein, S-2P and CpG1018, unspecified",True,
VAC1145,"Hepatitis B recombinant vaccine, three antigens, unspecified","Recombinant hepatitis B vaccine, three antigens (HbS, pre-S1 and pre-S2)",True,
VAC1146,"Influenza inactivated quadrivalent vaccine, high dose, unspecified","Inactivated quadrivalent influenza vaccine, split or subunit, high dose",True,
VAC1147,"Respiratory syncytial virus (RSV) human monoclonal antibody, nirsevimab, unspecified","Human monoclonal antibody against respiratory syncytial virus (RSV), nirsevimab, unspecified",True,
VAC1148,"Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified","Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified",True,
VAC1149,"Cholera oral live attenuated vaccine, unspecified","Oral live attenuated cholera vaccine, unspecified",True,
VAC1150,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified","Anti-covid 19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,
VAC1151,"Diphtheria (standard dose), tetanus, pertussis (whole inactivated), and polio (whole inactivated, trivalent) quadrivalent DTPeP vaccine, pediatric","Diphtheria (standard dose), tetanus (toxoid), pertussis (whole inactivated), and polio (whole inactivated, trivalent) vaccine, pediatric",True,
VAC1152,"Meningococcal B vaccine containing fHbp of subfamilies A and B, unspecified","Meningococcal B vaccine containing fHbp of subfamilies A and B, unspecified",True,
VAC1153,"Meningococcal ACWY vaccine, diphtheria toxoid conjugate, unspecified","Quadrivalent meningococcal polysaccharide conjugate vaccine against serogroups A, C, W and Y (diphtheria toxoid conjugate)",True,
VAC1154,"Mumps whole inactivated vaccine, unspecified","Whole inactivated mumps vaccine, unspecified",True,
VAC1155,"Hepatitis B plasma vaccine, unspecified","Plasma hepatitis B vaccine, unspecified",True,
VAC1156,"Botulism immunoglobulin, unspecified",Intravenous human immunoglobulin against infant botulism types A and B,True,
VAC1157,"Smallpox 3rd generation vaccine, modified Ankara vaccinia virus, unspecified","Third generation smallpox vaccine, modified vaccinia Ankara virus, non-replicating",True,
VAC1158,"COVID-19 mRNA vaccine against the Omicron XBB.1.5 variant, 3 micrograms, unspecified","COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 3 micrograms",True,
VAC1159,"Influenza trivalent recombinant vaccine, unspecified",Trivalent Recombinant Seasonal Influenza Vaccine,True,
VAC1160,"Smallpox 2nd generation live vaccine, unspecified","Second generation smallpox vaccine, vaccinia virus obtained by cell culture",True,
VAC1161,"Diphtheria (standard dose), tetanus, pertussis (whole inactivated) and Haemophilus influenzae type b (tetanus toxoid conjugated) quadrivalent DTPeP vaccine, pediatric","Diphtheria (standard dose), tetanus, pertussis (whole inactivated) and Haemophilus influenzae type b (tetanus toxoid conjugated) vaccine, pediatric",True,
VAC1162,"COVID-19 mRNA vaccine, bivalent, original virus and Omicron BA.1 variant, 15 micrograms, unspecified","COVID-19 mRNA vaccine, bivalent, original virus and Omicron BA.1 variant, 15 micrograms, unspecified",True,
VAC1163,"20-walentna skoniugowana szczepionka przeciw pneumokokom, nieokreślona","20-walentna skoniugowana szczepionka przeciw pneumokokom, adsorbowana, serotypy 1, 3, 4, 5, 6A, 6B, 7F, 8, 9V, 10A, 11A, 12F, 14, 15B, 18C, 19A, 19F, 22F, 23F i 33F",True,
VAC1164,"Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (acellular multicomponent, standard dose) and Haemophilus influenzae type b (tetanus toxoid conjugate) quadrivalent vaccine DTPaHib, pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (acellular multicomponent, standard dose) and Haemophilus influenzae type b (tetanus toxoid conjugate) vaccine, pediatric",True,
VAC1165,"Diphtheria toxoid, standard dose, unspecified","Pediatric diphtheria vaccine (toxoid, standard dose)",True,
VAC1166,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, currently in clinical trial, unspecified","Anti-covid 19 mRNA vaccine encoding the SARS-CoV-2 spike protein, currently in clinical trial, unspecified",True,
VAC1167,"Pertussis acellular vaccine, unspecified","Acellular pertussis vaccine, standard dose",True,
VAC1168,"Diphtheria (standard dose), tetanus, pertussis (whole inactivated) and Haemophilus influenzae type b (diphtheria toxoid conjugate) vaccine (DTPeHib), pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (whole inactivated) and Haemophilus influenzae type b (diphtheria toxoid conjugate) vaccine, pediatric",True,
VAC1169,"COVID-19 Bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 15 micrograms, unspecified","Bivalent anti-covid 19 mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 15 micrograms, unspecified",True,
VAC1170,"COVID-19 non-replicating viral vector vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein","Non-replicating viral vector anti-covid 19 vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein",True,
VAC1171,"Influenza trivalent vaccine, inactivated, split or subunit, high dose, unspecified","Trivalent inactivated influenza vaccine, split or subunit, high dose",True,
VAC1172,"Diphtheria toxoid, reduced dose, unspecified","Diphtheria vaccine (anatoxin, reduced dose)",True,
VAC1173,"COVID-19 vaccine with replicative viral vector, influenza virus encoding the spike protein of SARS-CoV-2, unspecified","Anti-covid 19 vaccine with replicative viral vector, influenza virus encoding the spike protein of SARS-CoV-2, unspecified",True,
VAC1174,"Diphtheria (standard dose), tetanus, pertussis (multicomponent acellular, standard dose), polio (whole inactivated, trivalent) and hepatitis B (recombinant) vaccine (DTPaPHepB), pediatric","Diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (multicomponent acellular, standard dose), polio (whole inactivated, trivalent) and hepatitis B (recombinant) vaccine, pediatric",True,
VAC1175,"Influenza trivalent vaccine, inactivated cell culture, split or subunit, normal dose","Trivalent inactivated cell culture influenza vaccine, split or subunit, normal dose",True,
VAC1176,"COVID-19 vaccine with non-replicating viral vector, adenovirus 5 encoding the S and N proteins of SARS-CoV-2, unspecified","Anti-covid 19 vaccine with non-replicating viral vector, adenovirus 5 encoding the S and N proteins of SARS-CoV-2, unspecified",True,
VAC1177,"Smallpox 3rd generation vaccine, live vaccinia virus with minimal replication, unspecified","Third generation smallpox vaccine, obtained in cell culture, minimally replicating live vaccinia virus",True,
VAC1178,"Dengue tetravalent vaccine, live attenuated chimeric recombinant, unspecified","Live attenuated, chimeric, recombinant, quadrivalent vaccine against the four serotypes (1, 2, 3 and 4) of dengue virus",True,
